practice_id,out_comparison_treatment,out_mean_product_component01,out_sd_product_component01,out_mean_product_component02,out_sd_product_component02,out_mean_product_component03,out_sd_product_component03,out_mean_product_component04,out_sd_product_component04,out_mean_product_component05,out_sd_product_component05,study_id,authors,year,journal,doi,country,country_ISO,site_type,site_id,site_admin,site_agg,site_latlong_type,site_latitude,site_longitude,site_buffer,site_key,exp_design,exp_plot_size,exp_field_size,exp_duration,time_raw,time_year_start,time_year_end,time_season,subpractice_description_raw,crop_diversity,crop_variety,crop_density,tree_diversity,tree_density,animal_diversity,animal_breed,animal_density,tillage_subpractice,tillage_method,tillage_method_other,tillage_depth,tillage_frequency,planting_subpractice,planting_method,planting_date_start_end,varietal_crop_variety,varietal_crop_subpractice,varietal_crop_type,varietal_crop_trait,varietal_animal_breed,varietal_animal_subpractice,varietal_animal_type,intercrop_subpractice,intercrop_design,intercrop_pattern,intercrop_start_year,intercrop_start_season,intercrop_residues_fate,crop_seq_subpractice,crop_seq_start_year,crop_seq_start_season,crop_seq_residues_fate,agrof_subpractice,agrof_shade_mean_min_max,agrof_canopy_height_mean_min_max,agrof_dhb_mean_min_max,fert_subpractice,fert_inorganic_category,fert_inorganic_type,fert_inorganic_unit,fert_inorganic_amount,fert_inorganicNPK_unit,fert_inorganicN,fert_inorganicP,fert_inorganicK,fert_inorganicP2O5,fert_inorganicK2O,fert_organic_category,fert_organic_type,fert_organic_unit,fert_organic_amount,fert_organicNPK_unit,fert_organicN,fert_organicP,fert_organicK,fert_organic_source,weed_method,weed_frequency_unit,chem_subpractice,chem_name_amount_unit,residues_subpractice,residues_unit,residues_N,residues_P,residues_K,residues_tree,residues_material,residues_processing,residues_material_source,residues_material_amount_unit,ph_subpractice,ph_material_applied,ph_material_amount_unit,irrig_subpractice,irrig_date_start_end,irrig_water_amount_unit,irrig_water_type,watharv_subpractice,harvest_subpractice,harvest_date_start_end,harvest_days_after_planting,postharvest_subpractice,postharvest_date_start_end,postharvest_days_after_storage,subpractice,product_component_focal_yield,product_component,econ_inputs,bio_func_group,bio_ground_ref,out_subindicator,out_indicator,out_subpillar,out_pillar,out_subindicator_unit,out_soil_depth_u,out_soil_depth_l,data_location,out_year,out_year_start,out_year_end,out_season_start,out_season_end,out_mean,out_sd,out_sample_size,effect_size_type
T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",S18: 18 months tree growth with Sesbania fallow,Maize,Kenya Seed Company*H 511,53000(plants/ha),Sesbania sesban,53000(plants/ha),,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1994,SR,Removed,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>1yr),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,Seed inoculation,Rhizobium leguminosarium:Unspecified-NA-NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>1yr)-No Fertilizers Applied-Seed inoculation,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1996),1996,NA,NA,LR,NA,2.366758573442125,0.2859180476080798,4,NA
T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",N6: 6 months natural regrowth of vegetation fallow without cultivation,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural Fallow (>6months),1995,SR,Removed,,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Natural Fallow (>6months)-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1996),1996,NA,NA,LR,NA,4.455550626407381,1.6790525553265603,4,NA
T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",N18: 18 months natural regrowth of vegetation fallow without cultivation,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural Fallow (>1yr),1994,SR,Removed,,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Natural Fallow (>1yr)-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1996),1996,NA,NA,LR,NA,1.6873073186619427,0.4998680360963399,4,NA
C1,T1..T2..T3..T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",M: continuous maize cropping,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monoculture,NA,NA,Removed,Monoculture-Monoculture,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Monoculture-Monoculture-Monoculture-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1996),1996,NA,NA,LR,NA,1.811836319835578,0.8926599992138398,4,NA
C2,C1..T1..T2..T3..T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",MF: continuous maize cropping associated with fertilizer  (60 kg P2O5 + 60 kg N/ha/season),Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monoculture,NA,NA,Removed,Monoculture-Monoculture,0(0-0),0(0-0),0(0-0),Inorganic Fertilizer,Inorganic,NA,NA,NA,kg/ha,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Monoculture-Monoculture-Monoculture-Inorganic Fertilizer-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1996),1996,NA,NA,LR,NA,2.1863330319689576,1.0715693596662197,4,NA
T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",S6: 6 months tree growth with Sesbania fallow,Maize,Kenya Seed Company*H 511,53000(plants/ha),Sesbania sesban,53000(plants/ha),,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1995,LR,Removed,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>6months),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,Seed inoculation,Rhizobium leguminosarium:Unspecified-NA-NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>6months)-No Fertilizers Applied-Seed inoculation,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1997),1997,NA,NA,LR,NA,3.0959068727924124,0.42864122103111946,4,NA
T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",S18: 18 months tree growth with Sesbania fallow,Maize,Kenya Seed Company*H 511,53000(plants/ha),Sesbania sesban,53000(plants/ha),,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1994,SR,Removed,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>1yr),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,Seed inoculation,Rhizobium leguminosarium:Unspecified-NA-NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>1yr)-No Fertilizers Applied-Seed inoculation,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1997),1997,NA,NA,LR,NA,2.1847157722134556,0.46442309312160024,4,NA
T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",N6: 6 months natural regrowth of vegetation fallow without cultivation,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural Fallow (>6months),1995,SR,Removed,,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Natural Fallow (>6months)-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1997),1997,NA,NA,LR,NA,2.2021013145851,0.4288433785005399,4,NA
T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",N18: 18 months natural regrowth of vegetation fallow without cultivation,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural Fallow (>1yr),1994,SR,Removed,,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Natural Fallow (>1yr)-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1997),1997,NA,NA,LR,NA,2.3802020451597325,0.42864122103112035,4,NA
C1,T1..T2..T3..T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",M: continuous maize cropping,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monoculture,NA,NA,Removed,Monoculture-Monoculture,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Monoculture-Monoculture-Monoculture-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1997),1997,NA,NA,LR,NA,2.6118071193122154,0.46435570729843967,4,NA
C2,C1..T1..T2..T3..T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",MF: continuous maize cropping associated with fertilizer  (60 kg P2O5 + 60 kg N/ha/season),Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monoculture,NA,NA,Removed,Monoculture-Monoculture,0(0-0),0(0-0),0(0-0),Inorganic Fertilizer,Inorganic,NA,NA,NA,kg/ha,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Monoculture-Monoculture-Monoculture-Inorganic Fertilizer-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1997),1997,NA,NA,LR,NA,2.950623038089837,0.6073484240140594,4,NA
T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",S6: 6 months tree growth with Sesbania fallow,Maize,Kenya Seed Company*H 511,53000(plants/ha),Sesbania sesban,53000(plants/ha),,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1995,LR,Removed,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>6months),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,Seed inoculation,Rhizobium leguminosarium:Unspecified-NA-NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>6months)-No Fertilizers Applied-Seed inoculation,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1998),1998,NA,NA,LR,NA,1.5745371436272668,0.3927919631175003,4,NA
T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",S18: 18 months tree growth with Sesbania fallow,Maize,Kenya Seed Company*H 511,53000(plants/ha),Sesbania sesban,53000(plants/ha),,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1994,SR,Removed,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>1yr),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,Seed inoculation,Rhizobium leguminosarium:Unspecified-NA-NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Alleycropping (N fixing)-Agroforestry Fallow (N fixing) (>1yr)-No Fertilizers Applied-Seed inoculation,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1998),1998,NA,NA,LR,NA,1.7168896950229957,0.3929941205869403,4,NA
T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JA_Sjogr_10_Effec_Jo,"Sjogren H., Shepherd K.D., Karlsson A.",2010,Journal of Forestry Research,10.1007/s11676-010-0085-0,Kenya,KEN,Researcher Managed & On-farm,Ebukanga experimental site,Station,No,Original,0.1,34.566667000000002,Unspecified,34.566667000000002 0.1 BUnspecified,A randomized complete block design with four replicates experiment (Fig. 2) was established to examine the effect of improved fallow with leguminous shrub Sesbania sesban on maize yields and levels of S. hermonthica infestation on farm land in the bimodal highlands of western Kenya.,100,Unspecified,4,"1994 (LR, SR), 1995 (LR, SR), 1996 (LR, SR), 1997 (LR, SR), 1998 (SR)",1994,1998,"LR=long rains period (March-July), SR=short rains period (September-January)",N6: 6 months natural regrowth of vegetation fallow without cultivation,Maize,Kenya Seed Company*H 511,53000(plants/ha),,,,,,NA,NA,NA,NA,NA,NA,Direct-seeding Planter,01/01/1994-31/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural Fallow (>6months),1995,SR,Removed,,0(0-0),0(0-0),0(0-0),No Fertilizers Applied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hand Hoe,,No Inoculation Applied,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,,NA,,,NA,Natural Fallow (>6months)-No Fertilizers Applied-No Inoculation Applied,NA,Maize Stover,NA,NA,NA,Biomass Yield,Product Yield,Yield,Productivity,t/ha,NA,NA,Tab 1; Fig3G (1998),1998,NA,NA,LR,NA,1.4842401406117514,0.28558111849234,4,NA
